LGL,RGL,LTA,RTA,LBF,RBF,LRF,RRF,Event Id,Event Date,Event Duration,Software Marker,Software Marker Name
-4506.72,-1226.7,-781.24,838.16,-945.86,-1530.56,223.95,-857.84,,,,,
-4514.12,-1248.79,-771.49,837.11,-944.79,-1522.05,226.45,-859.5,,,,,
-4522.46,-1267.5,-764.7,838.64,-942.67,-1510.16,229.01,-859.69,,,,,
-4526.74,-1278.35,-761.27,842.94,-940.23,-1500.17,231.0,-858.0,,,,,
-4525.25,-1280.31,-761.31,849.48,-938.04,-1496.69,232.17,-854.35,,,,,
-4520.44,-1274.64,-764.59,857.1,-936.27,-1501.22,232.69,-849.3,,,,,
-4517.0,-1263.75,-770.17,864.24,-934.73,-1511.54,233.13,-844.1,,,,,
-4518.47,-1250.55,-776.11,869.1,-933.19,-1523.11,234.16,-840.23,,,,,
-4524.5,-1238.36,-779.79,869.78,-931.67,-1531.7,236.2,-838.65,,,,,
-4530.69,-1230.58,-779.0,864.4,-930.53,-1535.67,239.27,-839.24,,,,,
-4531.16,-1229.84,-773.39,851.55,-930.21,-1536.55,242.94,-840.68,,,,,
-4522.3,-1236.74,-765.33,831.09,-930.91,-1537.82,246.48,-841.05,,,,,
-4505.31,-1249.07,-759.54,805.18,-932.39,-1542.57,249.18,-838.69,,,,,
-4485.98,-1262.26,-761.31,778.65,-934.01,-1551.58,250.52,-833.09,,,,,
-4471.65,-1271.18,-773.89,758.49,-935.03,-1562.84,250.33,-825.17,,,,,
-4467.11,-1272.57,-796.35,751.8,-935.02,-1572.8,248.79,-816.83,,,,,
-4472.01,-1266.7,-823.1,763.13,-934.05,-1578.41,246.35,-810.0,,,,,
-4481.25,-1257.39,-845.5,791.99,-932.63,-1578.67,243.6,-805.68,,,,,
-4488.05,-1249.96,-855.08,832.03,-931.33,-1574.97,241.17,-803.53,,,,,
-4488.03,-1248.57,-847.06,872.54,-930.5,-1569.95,239.59,-802.17,,,,,
-4481.58,-1254.06,-822.56,902.01,-930.03,-1566.0,239.22,-800.04,,,,,
-4473.34,-1263.93,-788.53,912.53,-929.47,-1564.34,240.13,-796.35,,,,,
-4469.12,-1274.15,-755.4,903.02,-928.35,-1565.15,242.06,-791.57,,,,,
-4472.15,-1281.97,-733.42,879.95,-926.43,-1568.68,244.5,-787.11,,,,,
-4481.09,-1287.74,-729.01,854.85,-923.9,-1576.11,246.89,-784.49,,,,,
-4490.9,-1294.79,-742.7,839.73,-921.22,-1589.34,248.83,-784.41,,,,,
-4495.96,-1307.06,-769.17,842.16,-918.91,-1609.51,250.3,-786.2,,,,,
-4493.57,-1326.13,-799.31,862.23,-917.27,-1635.07,251.7,-788.08,,,,,
-4485.55,-1349.27,-823.59,892.58,-916.29,-1660.79,253.68,-788.03,,,,,
-4476.95,-1369.96,-835.37,921.49,-915.74,-1678.65,256.83,-784.79,,,,,
-4472.86,-1380.86,-833.19,937.69,-915.35,-1680.88,261.34,-778.56,,,,,
-4475.13,-1377.51,-821.21,934.68,-914.94,-1663.67,266.88,-770.89,,,,,
-4481.19,-1360.96,-807.59,912.91,-914.5,-1629.69,272.63,-763.99,,,,,
-4485.67,-1337.53,-801.41,879.05,-914.1,-1588.01,277.7,-759.7,,,,,
-4483.8,-1315.78,-809.03,842.85,-913.81,-1550.9,281.55,-758.72,,,,,
-4474.55,-1302.3,-831.42,813.21,-913.63,-1529.07,284.24,-760.44,,,,,
-4461.39,-1298.45,-863.4,795.13,-913.56,-1527.35,286.54,-763.35,,,,,
-4450.37,-1300.04,-895.4,788.53,-913.61,-1542.96,289.52,-765.84,,,,,
-4446.39,-1300.05,-917.14,789.45,-913.85,-1567.22,294.13,-766.82,,,,,
-4450.09,-1293.13,-921.74,792.4,-914.37,-1589.73,300.71,-766.0,,,,,
-4457.13,-1279.22,-908.46,792.96,-915.24,-1602.92,308.89,-763.71,,,,,
-4460.42,-1264.45,-882.71,789.4,-916.45,-1604.92,317.69,-760.47,,,,,
-4454.1,-1258.44,-853.32,782.84,-917.94,-1599.39,325.9,-756.65,,,,,
-4437.03,-1269.44,-828.23,776.21,-919.77,-1592.82,332.5,-752.4,,,,,
-4413.84,-1299.52,-810.99,772.69,-922.05,-1590.75,336.76,-747.76,,,,,
-4392.96,-1342.53,-799.69,774.27,-924.96,-1595.1,338.27,-742.98,,,,,
-4382.67,-1385.92,-789.09,781.07,-928.56,-1603.64,336.69,-738.6,,,,,
-4387.16,-1415.82,-774.66,791.36,-932.62,-1611.72,331.68,-735.26,,,,,
-4404.67,-1423.1,-756.24,802.23,-936.63,-1615.13,323.07,-733.46,,,,,
-4428.36,-1407.74,-738.97,810.53,-940.02,-1612.31,311.32,-733.17,,,,,
-4449.44,-1379.36,-730.84,813.79,-942.51,-1605.01,297.92,-733.84,,,,,
-4460.68,-1353.68,-737.97,811.04,-944.34,-1597.13,285.55,-734.61,,,,,
-4458.96,-1346.24,-760.38,803.11,-946.23,-1592.54,277.66,-734.72,,,,,
-4445.7,-1366.08,-790.88,792.55,-948.94,-1593.2,277.4,-733.86,,,,,
-4425.56,-1411.85,-818.14,782.79,-952.64,-1598.43,286.44,-732.31,,,,,
-4404.21,-1471.98,-832.52,776.83,-956.48,-1605.55,303.96,-730.76,,,,,
-4386.42,-1528.7,-831.44,775.83,-958.69,-1611.4,326.54,-729.91,,,,,
-4374.93,-1564.3,-821.2,778.2,-957.31,-1613.79,349.01,-730.25,,,,,
-4370.34,-1567.34,-813.76,779.8,-951.26,-1612.19,366.09,-731.9,,,,,
-4371.46,-1536.28,-820.04,775.46,-941.17,-1607.56,374.13,-734.75,,,,,
-4376.06,-1479.58,-843.37,761.37,-929.37,-1601.55,372.27,-738.63,,,,,
-4381.53,-1412.24,-876.98,737.38,-918.99,-1595.66,362.56,-743.45,,,,,
-4385.64,-1350.34,-907.23,708.0,-912.37,-1590.86,348.93,-749.04,,,,,
-4387.35,-1305.71,-921.22,681.32,-909.72,-1587.62,335.55,-754.94,,,,,
-4387.22,-1282.79,-914.46,666.02,-908.58,-1586.29,325.24,-760.3,,,,,
-4387.35,-1278.57,-894.22,667.6,-904.76,-1587.28,318.72,-763.89,,,,,
-4390.45,-1285.58,-876.08,685.44,-894.19,-1591.04,314.82,-764.57,,,,,
-4398.42,-1296.16,-875.31,712.33,-875.02,-1597.68,311.53,-761.81,,,,,
-4411.01,-1306.26,-897.58,736.84,-848.76,-1606.7,307.27,-756.13,,,,,
-4425.4,-1316.83,-934.4,747.84,-819.96,-1616.9,301.72,-749.06,,,,,
-4437.12,-1332.32,-966.35,739.15,-794.44,-1626.65,295.88,-742.77,,,,,
-4442.05,-1357.15,-972.91,712.29,-776.96,-1634.46,291.41,-739.21,,,,,
-4438.49,-1391.89,-943.85,676.0,-769.33,-1639.43,289.65,-739.4,,,,,
-4428.32,-1431.39,-886.03,642.61,-770.02,-1641.56,290.87,-743.13,,,,,
-4416.41,-1465.91,-821.42,622.84,-775.16,-1641.61,294.15,-749.06,,,,,
-4408.5,-1485.14,-776.92,621.39,-780.47,-1640.72,297.88,-755.44,,,,,
-4408.64,-1483.08,-771.05,635.21,-783.14,-1639.93,300.55,-760.8,,,,,
-4417.35,-1461.5,-804.28,655.27,-782.58,-1639.72,301.38,-764.48,,,,,
-4431.51,-1429.95,-858.42,670.78,-780.04,-1639.93,300.45,-766.64,,,,,
-4446.04,-1402.01,-905.4,674.02,-777.26,-1639.83,298.3,-767.9,,,,,
-4456.31,-1389.42,-921.22,663.58,-775.25,-1638.45,295.25,-768.81,,,,,
-4460.21,-1396.78,-897.78,644.59,-773.72,-1635.03,290.97,-769.49,,,,,
-4458.71,-1419.5,-846.53,626.21,-771.48,-1629.35,284.43,-769.61,,,,,
-4454.85,-1446.23,-792.33,617.7,-767.54,-1622.01,274.4,-768.7,,,,,
-4451.91,-1464.56,-760.72,624.82,-761.97,-1614.29,260.23,-766.59,,,,,
-4451.77,-1467.32,-765.55,648.22,-756.12,-1607.84,242.42,-763.67,,,,,
-4454.32,-1456.23,-803.0,684.05,-751.96,-1604.11,222.78,-760.78,,,,,
-4458.08,-1441.03,-854.94,726.17,-751.0,-1603.83,204.0,-758.89,,,,,
-4461.51,-1434.38,-899.13,768.45,-753.37,-1606.66,188.89,-758.63,,,,,
-4464.02,-1445.23,-920.53,806.14,-757.77,-1611.38,179.53,-759.94,,,,,
-4466.18,-1473.94,-917.77,835.85,-762.18,-1616.28,176.8,-762.19,,,,,
-4469.09,-1511.86,-901.58,854.59,-765.01,-1619.94,180.29,-764.42,,,,,
-4473.36,-1545.45,-886.93,859.05,-766.05,-1621.74,188.64,-765.88,,,,,
-4478.48,-1562.86,-883.5,845.91,-766.51,-1622.09,200.05,-766.26,,,,,
-4483.01,-1559.47,-890.17,813.48,-768.33,-1622.09,212.8,-765.79,,,,,
-4485.38,-1539.45,-896.25,763.76,-773.03,-1622.98,225.47,-764.99,,,,,
-4484.87,-1512.73,-888.44,703.82,-780.84,-1625.46,237.11,-764.3,,,,,
-4482.09,-1489.12,-859.31,645.25,-790.5,-1629.44,247.18,-763.81,,,,,
-4478.76,-1473.1,-812.45,601.24,-799.9,-1634.08,255.56,-763.26,,,,,
-4476.85,-1462.18,-761.4,582.41,-807.14,-1638.33,262.41,-762.21,,,,,
-4477.69,-1449.79,-723.2,592.73,-811.4,-1641.36,268.07,-760.35,,,,,
-4481.51,-1430.88,-710.22,627.57,-813.18,-1642.91,272.85,-757.69,,,,,
-4487.5,-1406.72,-724.46,674.93,-813.8,-1643.29,276.82,-754.63,,,,,
-4494.3,-1385.67,-757.2,719.59,-814.56,-1643.05,279.65,-751.77,,,,,
-4500.52,-1379.13,-793.55,748.72,-815.98,-1642.74,280.63,-749.62,,,,,
-4504.99,-1394.69,-819.11,756.54,-817.64,-1642.72,278.98,-748.38,,,,,
-4506.72,-1430.33,-825.22,746.2,-818.47,-1643.22,274.25,-747.89,,,,,
-4504.93,-1473.5,-810.58,727.88,-817.51,-1644.46,266.59,-747.74,,,,,
-4499.19,-1506.25,-779.29,714.05,-814.49,-1646.68,256.95,-747.49,,,,,
-4489.94,-1514.01,-737.47,713.87,-810.02,-1649.99,246.76,-746.9,,,,,
-4478.77,-1493.68,-690.61,729.29,-805.28,-1654.18,237.49,-745.97,,,,,
-4468.37,-1456.28,-643.15,754.43,-801.45,-1658.52,230.11,-744.96,,,,,
-4461.79,-1422.29,-599.57,778.61,-799.27,-1662.01,224.85,-744.21,,,,,
-4461.11,-1411.73,-565.54,791.33,-798.73,-1663.72,221.27,-743.96,,,,,
-4466.42,-1433.86,-547.43,786.98,-799.33,-1663.39,218.65,-744.27,,,,,
-4475.41,-1481.98,-550.14,766.97,-800.38,-1661.67,216.42,-744.96,,,,,
-4484.19,-1536.16,-574.44,738.44,-801.36,-1659.98,214.47,-745.7,,,,,
-4488.99,-1572.77,-615.64,710.44,-802.08,-1659.81,213.04,-746.07,,,,,
-4487.92,-1575.82,-665.02,689.53,-802.65,-1662.03,212.4,-745.71,,,,,
-4481.91,-1544.33,-713.2,677.15,-803.34,-1666.3,212.4,-744.43,,,,,
-4474.33,-1492.04,-753.87,670.04,-804.37,-1671.2,212.3,-742.21,,,,,
-4469.31,-1439.76,-785.33,663.15,-805.91,-1674.86,210.98,-739.28,,,,,
-4469.7,-1404.7,-809.13,653.36,-807.99,-1675.92,207.41,-736.01,,,,,
-4475.6,-1392.6,-826.45,641.76,-810.59,-1674.14,201.21,-732.88,,,,,
-4484.29,-1396.53,-834.76,633.07,-813.55,-1670.57,193.0,-730.27,,,,,
-4491.56,-1402.79,-827.4,632.78,-816.61,-1666.91,184.19,-728.4,,,,,
-4493.84,-1400.03,-796.82,643.48,-819.39,-1664.67,176.56,-727.24,,,,,
-4489.95,-1386.23,-740.31,662.97,-821.53,-1664.39,171.53,-726.52,,,,,
-4481.7,-1369.63,-664.88,685.21,-822.81,-1665.46,169.72,-725.85,,,,,
-4473.07,-1363.31,-588.22,703.89,-823.27,-1666.62,170.83,-724.87,,,,,
-4468.36,-1376.82,-534.23,716.38,-823.22,-1666.66,173.91,-723.46,,,,,
-4470.18,-1409.9,-524.61,725.64,-823.09,-1665.11,177.96,-721.75,,,,,
-4478.35,-1452.08,-570.02,738.55,-823.26,-1662.35,182.23,-720.06,,,,,
-4490.02,-1488.31,-665.0,761.26,-823.82,-1659.32,186.46,-718.82,,,,,
-4500.9,-1507.19,-789.17,794.12,-824.61,-1656.83,190.64,-718.31,,,,,
-4507.04,-1506.99,-914.13,829.37,-825.32,-1655.13,194.78,-718.57,,,,,
-4506.33,-1495.88,-1013.17,853.4,-825.67,-1653.84,198.65,-719.38,,,,,
-4499.13,-1486.43,-1069.58,853.13,-825.53,-1652.35,201.8,-720.31,,,,,
-4487.89,-1487.66,-1080.41,823.29,-824.99,-1650.32,203.83,-720.99,,,,,
-4476.14,-1499.7,-1054.77,770.74,-824.18,-1648.0,204.68,-721.18,,,,,
-4467.07,-1514.1,-1008.38,712.85,-823.21,-1646.09,204.7,-720.97,,,,,
-4462.58,-1519.62,-957.23,670.34,-822.08,-1645.29,204.54,-720.71,,,,,
-4462.83,-1509.96,-913.06,657.67,-820.74,-1645.8,204.85,-720.88,,,,,
-4466.43,-1488.69,-881.85,675.89,-819.21,-1647.1,205.84,-721.92,,,,,
-4471.18,-1468.11,-864.69,711.91,-817.64,-1648.21,207.28,-724.03,,,,,
-4474.96,-1462.93,-859.59,744.77,-816.25,-1648.26,208.61,-727.07,,,,,
-4476.45,-1482.13,-862.84,755.94,-815.17,-1646.98,209.36,-730.62,,,,,
-4475.48,-1524.09,-869.46,738.48,-814.36,-1644.95,209.54,-734.1,,,,,
-4472.88,-1577.62,-873.47,700.09,-813.58,-1643.17,209.7,-736.99,,,,,
-4469.93,-1628.24,-868.65,658.66,-812.6,-1642.57,210.63,-739.05,,,,,
-4467.71,-1665.77,-850.35,632.48,-811.43,-1643.41,212.87,-740.38,,,,,
-4466.6,-1688.55,-817.7,630.65,-810.46,-1645.17,216.25,-741.42,,,,,
-4466.13,-1701.89,-775.01,648.71,-810.3,-1646.88,219.76,-742.77,,,,,
-4465.31,-1711.85,-731.19,672.05,-811.46,-1647.7,221.9,-744.91,,,,,
-4463.2,-1718.7,-697.21,684.97,-813.96,-1647.37,221.34,-748.06,,,,,
-4459.4,-1714.55,-682.17,680.26,-817.2,-1646.33,217.62,-752.08,,,,,
-4454.31,-1687.24,-689.93,663.72,-820.2,-1645.37,211.44,-756.5,,,,,
-4448.88,-1628.62,-717.62,650.78,-822.16,-1645.13,204.43,-760.79,,,,,
-4444.2,-1542.21,-756.76,657.02,-823.05,-1645.67,198.5,-764.55,,,,,
-4440.96,-1445.3,-796.29,687.91,-823.82,-1646.51,195.0,-767.67,,,,,
-4439.24,-1363.42,-826.35,733.94,-826.07,-1646.99,194.21,-770.34,,,,,
-4438.69,-1319.4,-841.05,774.29,-831.28,-1646.71,195.3,-772.88,,,,,
-4438.93,-1322.86,-839.67,787.74,-840.0,-1645.86,196.8,-775.56,,,,,
-4439.83,-1365.62,-826.01,764.88,-851.43,-1645.1,197.36,-778.38,,,,,
-4441.66,-1425.83,-806.66,714.9,-863.73,-1645.12,196.36,-781.06,,,,,
-4444.73,-1478.52,-788.91,662.67,-874.82,-1646.24,194.02,-783.13,,,,,
-4448.94,-1507.26,-778.89,637.04,-883.4,-1648.14,191.14,-784.19,,,,,
-4453.48,-1510.54,-780.15,656.2,-889.47,-1650.07,188.48,-784.14,,,,,
-4456.98,-1500.18,-792.88,717.8,-894.18,-1651.31,186.18,-783.25,,,,,
-4458.0,-1492.98,-813.77,799.37,-899.05,-1651.59,183.6,-782.12,,,,,
-4455.8,-1500.82,-836.8,868.91,-905.04,-1651.25,179.57,-781.47,,,,,
-4450.86,-1524.66,-854.95,900.67,-911.99,-1651.01,172.98,-781.84,,,,,
-4444.83,-1555.38,-862.49,887.53,-918.82,-1651.51,163.44,-783.46,,,,,
-4439.88,-1580.22,-857.13,843.83,-924.26,-1652.89,151.56,-786.19,,,,,
-4437.85,-1590.52,-840.9,797.0,-927.72,-1654.74,138.94,-789.68,,,,,
-4439.37,-1585.95,-819.45,772.58,-929.7,-1656.33,127.58,-793.48,,,,,
-4443.72,-1573.21,-799.72,780.75,-931.46,-1657.11,119.28,-797.29,,,,,
-4449.22,-1560.59,-787.19,811.46,-934.25,-1657.02,115.07,-800.95,,,,,
-4454.13,-1552.52,-783.86,840.77,-938.39,-1656.56,115.01,-804.41,,,,,
-4457.45,-1547.72,-788.18,844.69,-943.02,-1656.41,118.28,-807.63,,,,,
-4459.39,-1542.13,-796.64,813.08,-946.49,-1657.08,123.64,-810.46,,,,,
-4461.11,-1534.12,-806.14,755.79,-947.35,-1658.55,129.82,-812.66,,,,,
-4464.07,-1528.01,-815.67,697.92,-945.19,-1660.34,135.87,-813.98,,,,,
-4469.24,-1532.55,-826.27,666.66,-940.95,-1661.82,141.28,-814.28,,,,,
-4476.6,-1554.74,-839.32,676.98,-936.39,-1662.59,145.88,-813.62,,,,,
-4485.2,-1592.59,-854.48,723.85,-933.09,-1662.7,149.69,-812.29,,,,,
-4493.59,-1631.83,-868.62,785.03,-931.59,-1662.54,152.69,-810.7,,,,,
-4500.51,-1649.98,-876.72,832.71,-931.21,-1662.52,154.82,-809.29,,,,,
-4505.39,-1626.68,-874.46,847.61,-930.63,-1662.79,155.89,-808.39,,,,,
-4508.51,-1555.44,-860.95,827.88,-928.93,-1663.11,155.76,-808.15,,,,,
-4510.77,-1450.11,-839.84,788.29,-926.28,-1663.1,154.41,-808.55,,,,,
-4513.21,-1341.81,-817.99,750.71,-923.96,-1662.58,152.04,-809.45,,,,,
-4516.59,-1266.86,-802.09,731.45,-923.62,-1661.78,149.07,-810.67,,,,,
-4521.05,-1251.03,-795.25,732.72,-926.09,-1661.3,146.06,-812.01,,,,,
-4526.16,-1297.86,-795.46,742.8,-930.71,-1661.76,143.59,-813.26,,,,,
-4531.1,-1386.96,-797.05,744.36,-935.46,-1663.32,142.01,-814.26,,,,,
-4535.04,-1483.1,-794.38,725.91,-937.96,-1665.55,141.37,-814.84,,,,,
-4537.48,-1551.73,-785.69,689.6,-936.75,-1667.48,141.34,-814.92,,,,,
-4538.41,-1573.46,-774.74,650.66,-932.16,-1668.2,141.33,-814.47,,,,,
-4538.36,-1550.8,-769.11,629.08,-926.1,-1667.32,140.78,-813.56,,,,,
-4538.1,-1504.63,-775.93,638.03,-921.05,-1665.24,139.35,-812.31,,,,,
-4538.42,-1463.11,-797.49,675.92,-918.69,-1663.01,137.16,-810.88,,,,,
-4539.73,-1448.82,-829.18,726.53,-919.07,-1661.71,134.73,-809.43,,,,,
-4541.94,-1470.17,-861.22,767.33,-920.66,-1661.92,132.75,-808.11,,,,,
-4544.53,-1520.23,-883.3,781.38,-921.41,-1663.35,131.75,-807.09,,,,,
-4546.78,-1581.93,-889.62,766.24,-919.98,-1665.05,131.79,-806.57,,,,,
-4548.13,-1636.26,-881.51,735.04,-916.55,-1665.97,132.37,-806.73,,,,,
-4548.37,-1669.19,-866.23,709.33,-912.64,-1665.56,132.62,-807.68,,,,,
-4547.65,-1675.02,-852.66,707.47,-910.16,-1664.08,131.71,-809.34,,,,,
-4546.29,-1656.39,-846.43,735.15,-910.26,-1662.47,129.23,-811.4,,,,,
-4544.5,-1622.47,-847.32,782.77,-912.68,-1661.78,125.48,-813.34,,,,,
-4542.18,-1586.77,-850.37,830.89,-915.99,-1662.63,121.35,-814.54,,,,,
-4539.07,-1564.96,-849.84,860.34,-918.51,-1664.83,117.93,-814.57,,,,,
-4534.96,-1571.81,-843.52,861.57,-919.29,-1667.57,116.08,-813.32,,,,,
-4530.02,-1616.78,-834.53,838.3,-918.6,-1669.91,116.0,-811.14,,,,,
-4524.78,-1698.9,-829.46,804.15,-917.56,-1671.27,117.2,-808.73,,,,,
-4519.95,-1803.49,-833.85,774.67,-917.3,-1671.73,118.75,-806.89,,,,,
-4516.0,-1903.51,-847.98,759.43,-918.1,-1671.92,119.73,-806.21,,,,,
-4512.85,-1966.79,-865.61,758.36,-919.31,-1672.57,119.64,-806.86,,,,,
-4509.97,-1967.47,-877.03,763.64,-919.78,-1674.06,118.55,-808.52,,,,,
-4506.85,-1896.99,-874.77,765.38,-918.84,-1676.2,117.02,-810.57,,,,,
-4503.7,-1769.51,-858.75,757.42,-916.86,-1678.4,115.7,-812.37,,,,,
-4501.69,-1618.16,-837.59,740.08,-915.18,-1680.04,115.0,-813.55,,,,,
-4502.64,-1483.2,-824.87,718.88,-915.3,-1680.82,114.93,-814.11,,,,,
-4508.02,-1396.84,-831.99,700.9,-917.91,-1680.96,115.14,-814.37,,,,,
-4517.71,-1371.58,-861.48,691.32,-922.41,-1681.02,115.23,-814.71,,,,,
-4529.26,-1397.29,-904.61,692.23,-927.22,-1681.54,115.01,-815.27,,,,,
-4538.35,-1448.17,-944.98,703.7,-930.79,-1682.77,114.67,-815.88,,,,,
-4540.35,-1495.84,-966.6,725.53,-932.62,-1684.54,114.69,-816.1,,,,,
-4532.46,-1522.09,-962.35,757.46,-933.69,-1686.44,115.6,-815.47,,,,,
-4515.39,-1525.24,-938.22,797.51,-935.95,-1688.08,117.74,-813.84,,,,,
-4493.57,-1517.68,-911.0,839.38,-941.12,-1689.32,121.07,-811.57,,,,,
-4473.69,-1516.86,-900.21,871.69,-949.61,-1690.25,125.23,-809.49,,,,,
-4461.91,-1534.73,-918.33,880.74,-960.14,-1691.12,129.65,-808.59,,,,,
-4461.23,-1571.49,-964.26,856.6,-970.36,-1692.04,133.79,-809.66,,,,,
-4470.12,-1616.12,-1023.32,799.61,-978.07,-1692.94,137.13,-812.91,,,,,
-4483.31,-1652.84,-1073.87,723.37,-982.35,-1693.62,139.29,-817.89,,,,,
-4494.24,-1669.43,-1097.19,651.56,-983.86,-1693.92,139.93,-823.63,,,,,
-4498.1,-1662.69,-1085.84,609.07,-984.21,-1693.91,138.82,-828.96,,,,,
-4493.91,-1638.76,-1046.49,611.12,-984.83,-1693.92,136.0,-832.97,,,,,
-4484.64,-1608.51,-996.23,655.87,-986.1,-1694.29,131.89,-835.27,,,,,
-4475.44,-1581.38,-954.36,724.63,-987.25,-1695.23,127.42,-836.0,,,,,
-4470.76,-1561.02,-933.88,789.89,-987.12,-1696.62,123.88,-835.68,,,,,
-4472.2,-1544.98,-936.66,827.57,-985.12,-1698.02,122.5,-834.9,,,,,
-4477.79,-1528.07,-953.98,827.57,-981.82,-1698.98,124.02,-834.06,,,,,
-4483.37,-1506.89,-971.67,797.34,-978.7,-1699.25,128.36,-833.25,,,,,
-4484.98,-1482.93,-976.88,756.96,-977.18,-1698.95,134.53,-832.37,,,,,
-4481.1,-1462.37,-963.14,728.57,-977.77,-1698.51,141.04,-831.26,,,,,
-4473.57,-1453.01,-931.76,725.77,-979.8,-1698.38,146.47,-829.94,,,,,
-4466.66,-1460.14,-889.77,748.2,-982.19,-1698.8,150.04,-828.63,,,,,
-4465.01,-1483.71,-845.94,783.62,-984.5,-1699.59,151.89,-827.75,,,,,
-4471.42,-1518.1,-807.39,815.62,-987.56,-1700.31,152.83,-827.67,,,,,
-4485.67,-1554.57,-778.02,832.34,-993.03,-1700.51,153.82,-828.6,,,,,
-4504.78,-1584.91,-758.97,831.44,-1001.87,-1700.05,155.4,-830.49,,,,,
-4524.47,-1604.72,-749.93,819.16,-1012.76,-1699.2,157.32,-833.07,,,,,
-4540.97,-1614.73,-750.08,804.93,-1021.54,-1698.51,158.7,-835.94,,,,,
-4552.12,-1619.82,-757.93,795.15,-1022.47,-1698.56,158.53,-838.76,,,,,
-4557.64,-1626.4,-770.47,790.02,-1011.12,-1699.58,156.33,-841.27,,,,,
-4558.49,-1638.93,-782.53,784.9,-987.28,-1701.38,152.49,-843.3,,,,,
-4555.97,-1657.24,-787.53,774.74,-956.33,-1703.41,148.26,-844.71,,,,,
-4551.3,-1675.56,-779.59,758.4,-927.9,-1705.05,145.14,-845.3,,,,,
-4545.59,-1683.91,-756.33,740.01,-912.12,-1705.86,144.21,-844.9,,,,,
-4540.19,-1671.89,-720.82,726.48,-915.2,-1705.78,145.53,-843.41,,,,,
-4536.77,-1633.66,-681.48,723.12,-936.54,-1705.07,148.14,-840.97,,,,,
-4537.02,-1572.33,-649.71,730.2,-968.98,-1704.11,150.46,-837.97,,,,,
-4541.74,-1501.65,-635.91,742.86,-1002.21,-1703.24,151.07,-835.05,,,,,
-4550.07,-1443.14,-645.77,754.18,-1027.58,-1702.68,149.38,-832.83,,,,,
-4559.36,-1419.1,-678.28,759.47,-1041.83,-1702.48,145.86,-831.75,,,,,
-4565.81,-1443.31,-726.34,758.7,-1047.74,-1702.64,141.82,-831.84,,,,,
-4565.96,-1513.39,-779.61,755.64,-1051.52,-1703.15,138.69,-832.78,,,,,
-4558.1,-1608.78,-828.21,754.42,-1058.39,-1704.01,137.38,-833.97,,,,,
-4543.09,-1696.12,-865.77,756.04,-1068.92,-1705.11,137.85,-834.89,,,,,
-4524.02,-1741.1,-890.42,757.6,-1078.3,-1706.22,139.17,-835.3,,,,,
-4504.92,-1722.11,-904.01,754.97,-1078.87,-1707.06,140.02,-835.3,,,,,
-4489.2,-1639.92,-909.84,747.36,-1064.62,-1707.37,139.29,-835.32,,,,,
-4478.41,-1518.67,-910.69,740.34,-1035.0,-1707.13,136.61,-835.8,,,,,
-4472.11,-1397.24,-907.72,744.52,-996.04,-1706.53,132.43,-837.0,,,,,
-4468.48,-1314.32,-900.83,769.85,-958.02,-1705.95,127.8,-838.8,,,,,
-4465.59,-1293.79,-889.84,818.21,-930.99,-1705.7,123.93,-840.81,,,,,
-4462.21,-1336.67,-875.55,879.02,-920.42,-1705.81,121.71,-842.54,,,,,
-4458.01,-1423.27,-859.94,931.09,-925.35,-1705.96,121.52,-843.68,,,,,
-4453.0,-1523.73,-845.39,951.02,-939.55,-1705.64,123.24,-844.26,,,,,
-4446.67,-1611.8,-833.48,924.38,-955.03,-1704.34,126.4,-844.64,,,,,
-4437.46,-1674.75,-824.24,853.88,-965.71,-1701.86,130.41,-845.37,,,,,
-4422.95,-1715.09,-816.61,760.01,-969.51,-1698.41,134.71,-846.87,,,,,
-4400.91,-1743.96,-809.72,673.07,-967.92,-1694.51,138.8,-849.24,,,,,
-4370.62,-1770.58,-804.45,620.22,-964.03,-1690.71,142.24,-852.25,,,,,
-4333.83,-1794.1,-803.72,613.92,-960.3,-1687.32,144.67,-855.4,,,,,
-4294.83,-1802.67,-811.2,647.33,-957.52,-1684.34,145.91,-858.2,,,,,
-4259.48,-1780.52,-828.59,698.76,-955.39,-1681.49,146.01,-860.35,,,,,
-4233.51,-1719.01,-852.94,742.63,-953.81,-1678.49,145.33,-861.87,,,,,
-4220.74,-1625.31,-875.91,761.21,-953.75,-1675.29,144.46,-863.01,,,,,
-4221.89,-1523.16,-885.9,751.37,-956.97,-1672.11,144.04,-864.02,,,,,
-4234.52,-1444.41,-872.88,723.54,-964.63,-1669.38,144.52,-865.05,,,,,
-4254.0,-1414.79,-833.67,694.51,-976.02,-1667.42,146.08,-865.97,,,,,
-4275.16,-1440.95,-775.06,678.43,-988.38,-1666.29,148.58,-866.47,,,,,
-4294.08,-1505.55,-712.64,680.8,-998.37,-1665.74,151.74,-866.25,,,,,
-4309.27,-1573.52,-665.07,698.08,-1004.14,-1665.33,155.31,-865.19,,,,,
-4321.95,-1607.35,-646.22,721.78,-1006.86,-1664.73,159.2,-863.47,,,,,
-4335.31,-1584.37,-658.65,743.88,-1010.16,-1663.84,163.51,-861.52,,,,,
-4353.08,-1508.12,-691.98,760.01,-1017.77,-1662.88,168.41,-859.87,,,,,
-4377.96,-1407.96,-727.34,769.15,-1030.36,-1662.14,173.98,-858.93,,,,,
